"";"Driver";"year";"race";"raceID";"race_ID";"Start";"Mid Race";"Finish";"High Pos.";"Low Pos.";"Avg. Pos.";"Pass Diff.";"Green Flag Passes";"Green Flag Times Passed";"Quality Passes";"Pct. Quality Passes";"Fastest Lap";"Top 15 Laps";"Pct. Top 15 Laps";"Laps Led";"Pct. Laps Led";"Total Laps";"Driver Rating"
"1198";"Alex Bowman";"2021";"32";"32_2021";"2021_32";"12";"34";"10";"3";"37";"16";"64";"107";"43";"31";"29.0";"1";"60";"55.0";"0";"0.0";"109";"78.9"
"1199";"William Byron";"2021";"32";"32_2021";"2021_32";"11";"1";"11";"1";"23";"5";"-13";"67";"80";"38";"56.7";"9";"106";"97.2";"30";"27.5";"109";"124.2"
"1200";"Chase Elliott";"2021";"32";"32_2021";"2021_32";"8";"18";"12";"1";"37";"17";"47";"95";"48";"31";"32.6";"9";"55";"50.5";"2";"1.8";"109";"82.3"
"1201";"Daniel Suarez";"2021";"32";"32_2021";"2021_32";"25";"4";"13";"3";"39";"13";"-13";"69";"82";"22";"31.9";"0";"80";"73.4";"0";"0.0";"109";"82.7"
"1202";"Bubba Wallace";"2021";"32";"32_2021";"2021_32";"15";"23";"14";"7";"38";"23";"-22";"96";"118";"10";"10.4";"0";"15";"13.8";"0";"0.0";"109";"57.8"
"1203";"Austin Dillon";"2021";"32";"32_2021";"2021_32";"14";"2";"15";"2";"32";"9";"-15";"60";"75";"30";"50.0";"1";"100";"91.7";"0";"0.0";"109";"102.4"
"1204";"Michael McDowell";"2021";"32";"32_2021";"2021_32";"19";"32";"16";"3";"37";"19";"-13";"87";"100";"8";"9.2";"1";"32";"29.4";"0";"0.0";"109";"66.9"
"1205";"Erik Jones";"2021";"32";"32_2021";"2021_32";"17";"27";"17";"6";"37";"18";"14";"108";"94";"16";"14.8";"0";"44";"40.4";"0";"0.0";"109";"72.2"
"1206";"Cole Custer";"2021";"32";"32_2021";"2021_32";"23";"17";"18";"7";"38";"21";"-45";"85";"130";"9";"10.6";"2";"24";"22.0";"0";"0.0";"109";"59.8"
"1207";"Ryan Preece";"2021";"32";"32_2021";"2021_32";"31";"15";"19";"5";"38";"24";"-13";"99";"112";"10";"10.1";"0";"11";"10.1";"0";"0.0";"109";"54.0"
"1208";"Brad Keselowski";"2021";"32";"32_2021";"2021_32";"2";"25";"20";"2";"39";"19";"-10";"90";"100";"9";"10.0";"0";"26";"23.9";"0";"0.0";"109";"67.5"
"1209";"Ricky Stenhouse, Jr.";"2021";"32";"32_2021";"2021_32";"18";"30";"21";"8";"36";"22";"31";"114";"83";"16";"14.0";"0";"20";"18.3";"0";"0.0";"109";"54.8"
"1210";"Chase Briscoe";"2021";"32";"32_2021";"2021_32";"22";"13";"22";"10";"38";"22";"-17";"110";"127";"12";"10.9";"0";"18";"16.5";"0";"0.0";"109";"59.8"
"1211";"Ross Chastain";"2021";"32";"32_2021";"2021_32";"27";"11";"23";"9";"37";"20";"-36";"91";"127";"11";"12.1";"0";"40";"36.7";"0";"0.0";"109";"59.5"
"1212";"Aric Almirola";"2021";"32";"32_2021";"2021_32";"21";"14";"24";"9";"39";"22";"-36";"90";"126";"7";"7.8";"0";"26";"23.9";"0";"0.0";"109";"51.3"
"1213";"Kurt Busch";"2021";"32";"32_2021";"2021_32";"13";"7";"25";"1";"26";"12";"-24";"70";"94";"30";"42.9";"0";"75";"68.8";"2";"1.8";"109";"77.7"
"1214";"Anthony Alfredo";"2021";"32";"32_2021";"2021_32";"20";"20";"26";"3";"39";"27";"-28";"90";"118";"5";"5.6";"0";"5";"4.6";"0";"0.0";"109";"45.5"
"1215";"Joey Hand";"2021";"32";"32_2021";"2021_32";"36";"28";"27";"12";"39";"29";"-23";"98";"121";"1";"1.0";"0";"1";"0.9";"0";"0.0";"109";"42.3"
"1216";"Josh Bilicki";"2021";"32";"32_2021";"2021_32";"37";"29";"28";"12";"38";"29";"15";"106";"91";"3";"2.8";"0";"2";"1.8";"0";"0.0";"109";"42.0"
"1217";"Martin Truex, Jr.";"2021";"32";"32_2021";"2021_32";"5";"22";"29";"3";"34";"18";"14";"102";"88";"17";"16.7";"0";"39";"35.8";"0";"0.0";"109";"61.7"
"1218";"Quin Houff";"2021";"32";"32_2021";"2021_32";"28";"36";"30";"21";"37";"33";"-10";"55";"65";"0";"0.0";"0";"0";"0.0";"0";"0.0";"109";"33.2"
"1219";"Scott Heckert";"2021";"32";"32_2021";"2021_32";"35";"26";"31";"17";"37";"32";"-2";"72";"74";"0";"0.0";"0";"0";"0.0";"0";"0.0";"109";"33.0"
"1220";"Timmy Hill";"2021";"32";"32_2021";"2021_32";"39";"37";"32";"25";"39";"35";"12";"36";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"108";"27.3"
"1221";"Kevin Harvick";"2021";"32";"32_2021";"2021_32";"7";"16";"33";"2";"28";"12";"7";"73";"66";"38";"52.1";"1";"85";"86.7";"0";"0.0";"98";"83.3"
"1222";"Garrett Smithley";"2021";"32";"32_2021";"2021_32";"34";"38";"34";"20";"39";"36";"4";"24";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"96";"28.0"
"1223";"Corey LaJoie";"2021";"32";"32_2021";"2021_32";"26";"9";"35";"1";"34";"20";"2";"99";"97";"13";"13.1";"0";"42";"45.2";"0";"0.0";"93";"56.2"
"1224";"Cody Ware";"2021";"32";"32_2021";"2021_32";"32";"33";"36";"15";"37";"32";"2";"79";"77";"1";"1.3";"0";"0";"0.0";"0";"0.0";"90";"32.0"
"1225";"Justin Haley";"2021";"32";"32_2021";"2021_32";"38";"35";"37";"10";"39";"32";"-1";"68";"69";"1";"1.5";"0";"3";"4.5";"0";"0.0";"66";"33.7"
"1226";"A.J. Allmendinger";"2021";"32";"32_2021";"2021_32";"33";"5";"38";"1";"36";"24";"-5";"57";"62";"20";"35.1";"3";"40";"70.2";"5";"8.8";"57";"70.4"
"1227";"Ryan Newman";"2021";"32";"32_2021";"2021_32";"24";"39";"39";"14";"37";"37";"2";"32";"30";"1";"3.1";"0";"1";"5.3";"0";"0.0";"19";"30.8"
"1228";"Kyle Larson";"2021";"33";"33_2021";"2021_33";"1";"1";"1";"1";"16";"2";"5";"34";"29";"32";"94.1";"104";"334";"100.0";"256";"76.6";"334";"150.0"
"1229";"William Byron";"2021";"33";"33_2021";"2021_33";"12";"2";"2";"1";"14";"2";"4";"51";"47";"43";"84.3";"57";"334";"100.0";"55";"16.5";"334";"125.1"
"1230";"Christopher Bell";"2021";"33";"33_2021";"2021_33";"11";"11";"3";"2";"20";"12";"-1";"70";"71";"55";"78.6";"3";"314";"94.0";"0";"0.0";"334";"92.2"
"1231";"Brad Keselowski";"2021";"33";"33_2021";"2021_33";"7";"8";"4";"2";"28";"8";"12";"76";"64";"62";"81.6";"11";"279";"83.5";"0";"0.0";"334";"101.0"
"1232";"Kevin Harvick";"2021";"33";"33_2021";"2021_33";"24";"9";"5";"2";"31";"9";"-1";"93";"94";"82";"88.2";"14";"294";"88.0";"0";"0.0";"334";"101.1"
"1233";"Ryan Blaney";"2021";"33";"33_2021";"2021_33";"4";"4";"6";"2";"15";"5";"13";"76";"63";"75";"98.7";"22";"334";"100.0";"0";"0.0";"334";"112.7"
"1234";"Chase Elliott";"2021";"33";"33_2021";"2021_33";"6";"14";"7";"2";"24";"10";"9";"97";"88";"70";"72.2";"5";"302";"90.4";"0";"0.0";"334";"95.0"
"1235";"Kyle Busch";"2021";"33";"33_2021";"2021_33";"3";"3";"8";"1";"33";"8";"9";"83";"74";"71";"85.5";"11";"309";"92.5";"20";"6.0";"334";"103.0"
"1236";"Tyler Reddick";"2021";"33";"33_2021";"2021_33";"9";"13";"9";"2";"17";"6";"-8";"65";"73";"60";"92.3";"20";"332";"99.4";"0";"0.0";"334";"109.5"
"1237";"Daniel Suarez";"2021";"33";"33_2021";"2021_33";"19";"12";"10";"7";"26";"15";"0";"89";"89";"54";"60.7";"0";"199";"59.6";"0";"0.0";"334";"76.5"
"1238";"Denny Hamlin";"2021";"33";"33_2021";"2021_33";"2";"5";"11";"1";"16";"8";"0";"73";"73";"69";"94.5";"1";"331";"99.1";"2";"0.6";"334";"101.9"
"1239";"Erik Jones";"2021";"33";"33_2021";"2021_33";"21";"20";"12";"10";"25";"15";"-1";"86";"87";"39";"45.3";"5";"166";"49.7";"0";"0.0";"334";"80.5"
"1240";"Matt DiBenedetto";"2021";"33";"33_2021";"2021_33";"13";"19";"13";"2";"22";"14";"-17";"64";"81";"33";"51.6";"0";"173";"51.8";"0";"0.0";"334";"81.0"
"1241";"Austin Dillon";"2021";"33";"33_2021";"2021_33";"15";"18";"14";"7";"22";"17";"-14";"55";"69";"16";"29.1";"6";"74";"22.2";"0";"0.0";"334";"75.2"
"1242";"Chase Briscoe";"2021";"33";"33_2021";"2021_33";"26";"10";"15";"5";"32";"14";"16";"71";"55";"49";"69.0";"0";"202";"60.5";"0";"0.0";"334";"77.7"
"1243";"Kurt Busch";"2021";"33";"33_2021";"2021_33";"17";"6";"16";"3";"21";"13";"10";"70";"60";"45";"64.3";"5";"188";"56.6";"0";"0.0";"332";"81.5"
"1244";"Michael McDowell";"2021";"33";"33_2021";"2021_33";"16";"16";"17";"10";"27";"19";"-2";"56";"58";"9";"16.1";"0";"27";"8.1";"0";"0.0";"332";"65.8"
"1245";"Aric Almirola";"2021";"33";"33_2021";"2021_33";"22";"21";"18";"7";"30";"21";"13";"36";"23";"9";"25.0";"0";"11";"3.3";"0";"0.0";"331";"64.8"
"1246";"Cole Custer";"2021";"33";"33_2021";"2021_33";"20";"22";"19";"12";"27";"22";"-2";"32";"34";"11";"34.4";"1";"10";"3.0";"0";"0.0";"330";"61.4"
"1247";"Corey LaJoie";"2021";"33";"33_2021";"2021_33";"29";"23";"20";"17";"33";"23";"5";"28";"23";"0";"0.0";"0";"0";"0.0";"0";"0.0";"329";"61.2"
"1248";"Chris Buescher";"2021";"33";"33_2021";"2021_33";"10";"17";"21";"4";"27";"15";"-6";"51";"57";"30";"58.8";"0";"166";"50.8";"0";"0.0";"327";"69.7"
"1249";"B.J. McLeod";"2021";"33";"33_2021";"2021_33";"35";"26";"22";"4";"35";"25";"-9";"16";"25";"0";"0.0";"0";"4";"1.2";"0";"0.0";"324";"56.5"
"1250";"David Starr";"2021";"33";"33_2021";"2021_33";"38";"27";"23";"18";"38";"27";"0";"10";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"323";"49.3"
"1251";"Garrett Smithley";"2021";"33";"33_2021";"2021_33";"36";"25";"24";"24";"39";"27";"0";"10";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"321";"43.0"
"1252";"Martin Truex, Jr.";"2021";"33";"33_2021";"2021_33";"8";"7";"25";"1";"17";"10";"-7";"65";"72";"59";"90.8";"0";"316";"98.8";"1";"0.3";"320";"78.4"
"1253";"Josh Bilicki";"2021";"33";"33_2021";"2021_33";"33";"28";"26";"15";"34";"29";"0";"7";"7";"0";"0.0";"0";"1";"0.3";"0";"0.0";"319";"42.5"
"1254";"Timmy Hill";"2021";"33";"33_2021";"2021_33";"39";"29";"27";"19";"39";"29";"-4";"4";"8";"0";"0.0";"0";"0";"0.0";"0";"0.0";"317";"44.2"
"1255";"Ross Chastain";"2021";"33";"33_2021";"2021_33";"25";"30";"28";"18";"34";"29";"6";"19";"13";"0";"0.0";"0";"0";"0.0";"0";"0.0";"311";"46.8"
"1256";"Anthony Alfredo";"2021";"33";"33_2021";"2021_33";"28";"24";"29";"21";"34";"25";"-7";"13";"20";"0";"0.0";"0";"0";"0.0";"0";"0.0";"299";"52.7"
"1257";"Joey Logano";"2021";"33";"33_2021";"2021_33";"5";"15";"30";"2";"21";"12";"-14";"49";"63";"42";"85.7";"2";"280";"94.0";"0";"0.0";"298";"86.5"
"1258";"Quin Houff";"2021";"33";"33_2021";"2021_33";"30";"31";"31";"19";"35";"31";"-17";"2";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"59";"33.5"
"1259";"Bubba Wallace";"2021";"33";"33_2021";"2021_33";"18";"32";"32";"12";"33";"30";"-3";"10";"13";"10";"100.0";"0";"28";"73.7";"0";"0.0";"38";"47.2"
"1260";"Alex Bowman";"2021";"33";"33_2021";"2021_33";"14";"33";"33";"13";"33";"32";"6";"13";"7";"0";"0.0";"0";"1";"2.8";"0";"0.0";"36";"44.0"
"1261";"Ricky Stenhouse, Jr.";"2021";"33";"33_2021";"2021_33";"27";"34";"34";"17";"29";"33";"2";"12";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"31";"37.2"
"1262";"Ryan Newman";"2021";"33";"33_2021";"2021_33";"31";"35";"35";"16";"31";"34";"5";"15";"10";"0";"0.0";"0";"0";"0.0";"0";"0.0";"31";"37.3"
"1263";"Ryan Preece";"2021";"33";"33_2021";"2021_33";"23";"36";"36";"23";"33";"35";"-7";"7";"14";"0";"0.0";"0";"0";"0.0";"0";"0.0";"30";"29.8"
"1264";"Justin Haley";"2021";"33";"33_2021";"2021_33";"32";"37";"37";"23";"35";"36";"9";"10";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"30";"29.0"
"1265";"Cody Ware";"2021";"33";"33_2021";"2021_33";"34";"38";"38";"9";"35";"37";"-1";"5";"6";"0";"0.0";"0";"1";"3.3";"0";"0.0";"30";"26.2"
"1266";"Joey Gase";"2021";"33";"33_2021";"2021_33";"37";"39";"39";"37";"39";"39";"0";"1";"1";"0";"0.0";"0";"0";"0.0";"0";"0.0";"29";"23.3"
"1267";"Kyle Larson";"2021";"34";"34_2021";"2021_34";"1";"4";"1";"1";"6";"2";"1";"33";"32";"31";"93.9";"36";"267";"100.0";"130";"48.7";"267";"141.4"
"1268";"Chase Elliott";"2021";"34";"34_2021";"2021_34";"5";"3";"2";"1";"27";"3";"5";"62";"57";"57";"91.9";"37";"266";"99.6";"42";"15.7";"267";"124.0"
"1269";"Kevin Harvick";"2021";"34";"34_2021";"2021_34";"11";"7";"3";"1";"32";"5";"15";"79";"64";"69";"87.3";"7";"263";"98.5";"0";"0.0";"267";"113.2"
"1270";"Kurt Busch";"2021";"34";"34_2021";"2021_34";"13";"5";"4";"1";"30";"6";"10";"73";"63";"59";"80.8";"16";"258";"96.6";"4";"1.5";"267";"112.0"
"1271";"Denny Hamlin";"2021";"34";"34_2021";"2021_34";"6";"10";"5";"3";"14";"7";"5";"70";"65";"63";"90.0";"4";"267";"100.0";"0";"0.0";"267";"104.8"
"1272";"William Byron";"2021";"34";"34_2021";"2021_34";"9";"2";"6";"1";"14";"3";"22";"76";"54";"67";"88.2";"47";"267";"100.0";"57";"21.3";"267";"124.2"
"1273";"Martin Truex, Jr.";"2021";"34";"34_2021";"2021_34";"7";"6";"7";"4";"36";"14";"-14";"93";"107";"48";"51.6";"14";"175";"65.5";"0";"0.0";"267";"101.9"
"1274";"Christopher Bell";"2021";"34";"34_2021";"2021_34";"10";"14";"8";"5";"38";"15";"-2";"93";"95";"57";"61.3";"17";"183";"68.5";"0";"0.0";"267";"93.0"
"1275";"Joey Logano";"2021";"34";"34_2021";"2021_34";"8";"1";"9";"1";"28";"8";"-6";"61";"67";"51";"83.6";"4";"266";"99.6";"22";"8.2";"267";"99.3"
"1276";"Austin Dillon";"2021";"34";"34_2021";"2021_34";"14";"13";"10";"7";"39";"15";"5";"101";"96";"59";"58.4";"1";"195";"73.0";"0";"0.0";"267";"81.7"
"1277";"Alex Bowman";"2021";"34";"34_2021";"2021_34";"25";"8";"11";"5";"29";"10";"13";"78";"65";"54";"69.2";"2";"253";"94.8";"0";"0.0";"267";"92.7"
"1278";"Chris Buescher";"2021";"34";"34_2021";"2021_34";"21";"19";"12";"12";"35";"17";"0";"73";"73";"18";"24.7";"1";"91";"34.1";"0";"0.0";"267";"74.7"
"1279";"Ross Chastain";"2021";"34";"34_2021";"2021_34";"24";"12";"13";"4";"24";"12";"21";"83";"62";"60";"72.3";"0";"252";"94.4";"0";"0.0";"267";"84.5"
"1280";"Bubba Wallace";"2021";"34";"34_2021";"2021_34";"27";"11";"14";"6";"38";"15";"29";"90";"61";"30";"33.3";"1";"186";"69.7";"0";"0.0";"267";"80.4"
"1281";"Daniel Suarez";"2021";"34";"34_2021";"2021_34";"16";"20";"15";"9";"32";"21";"-8";"76";"84";"25";"32.9";"0";"59";"22.1";"0";"0.0";"267";"69.7"
"1282";"Michael McDowell";"2021";"34";"34_2021";"2021_34";"18";"18";"16";"14";"38";"22";"-1";"65";"66";"3";"4.6";"1";"1";"0.4";"0";"0.0";"266";"59.1"
"1283";"Brad Keselowski";"2021";"34";"34_2021";"2021_34";"3";"22";"17";"1";"39";"22";"-12";"61";"73";"11";"18.0";"12";"36";"13.5";"2";"0.8";"266";"68.7"
"1284";"Cole Custer";"2021";"34";"34_2021";"2021_34";"22";"17";"18";"6";"24";"16";"5";"71";"66";"29";"40.8";"0";"107";"40.2";"0";"0.0";"266";"73.8"
"1285";"Chase Briscoe";"2021";"34";"34_2021";"2021_34";"19";"28";"19";"3";"37";"22";"15";"78";"63";"12";"15.4";"0";"52";"19.5";"0";"0.0";"266";"66.7"
"1286";"Parker Kligerman";"2021";"34";"34_2021";"2021_34";"40";"21";"20";"3";"40";"20";"3";"60";"57";"8";"13.3";"0";"10";"3.8";"0";"0.0";"266";"62.0"
"1287";"Ryan Preece";"2021";"34";"34_2021";"2021_34";"32";"32";"21";"21";"39";"27";"-1";"57";"58";"0";"0.0";"4";"0";"0.0";"0";"0.0";"265";"53.1"
"1288";"Tyler Reddick";"2021";"34";"34_2021";"2021_34";"12";"9";"22";"1";"35";"13";"-4";"91";"95";"47";"51.6";"8";"197";"74.3";"6";"2.3";"265";"82.1"
"1289";"Matt DiBenedetto";"2021";"34";"34_2021";"2021_34";"15";"27";"23";"1";"34";"21";"-12";"74";"86";"5";"6.8";"2";"33";"12.5";"4";"1.5";"265";"67.1"
"1290";"Ricky Stenhouse, Jr.";"2021";"34";"34_2021";"2021_34";"28";"23";"24";"18";"32";"25";"7";"57";"50";"0";"0.0";"1";"0";"0.0";"0";"0.0";"265";"52.6"
"1291";"Corey LaJoie";"2021";"34";"34_2021";"2021_34";"23";"29";"25";"21";"33";"28";"-10";"47";"57";"0";"0.0";"0";"0";"0.0";"0";"0.0";"263";"46.0"
"1292";"Aric Almirola";"2021";"34";"34_2021";"2021_34";"20";"25";"26";"2";"36";"24";"-17";"70";"87";"7";"10.0";"1";"15";"5.7";"0";"0.0";"263";"52.1"
"1293";"Ryan Newman";"2021";"34";"34_2021";"2021_34";"31";"26";"27";"15";"33";"24";"4";"76";"72";"1";"1.3";"4";"3";"1.1";"0";"0.0";"263";"55.8"
"1294";"Kyle Busch";"2021";"34";"34_2021";"2021_34";"4";"30";"28";"4";"39";"22";"1";"79";"78";"32";"40.5";"2";"103";"39.5";"0";"0.0";"261";"64.5"
"1295";"Erik Jones";"2021";"34";"34_2021";"2021_34";"17";"24";"29";"11";"31";"23";"-9";"70";"79";"8";"11.4";"1";"10";"3.8";"0";"0.0";"260";"58.2"
"1296";"B.J. McLeod";"2021";"34";"34_2021";"2021_34";"26";"36";"30";"26";"40";"35";"-10";"14";"24";"0";"0.0";"0";"0";"0.0";"0";"0.0";"259";"32.5"
"1297";"Cody Ware";"2021";"34";"34_2021";"2021_34";"36";"33";"31";"2";"36";"32";"3";"19";"16";"0";"0.0";"0";"2";"0.8";"0";"0.0";"258";"38.7"
"1298";"Joey Gase";"2021";"34";"34_2021";"2021_34";"39";"38";"32";"6";"39";"35";"-1";"24";"25";"0";"0.0";"0";"1";"0.4";"0";"0.0";"256";"31.0"
"1299";"Josh Bilicki";"2021";"34";"34_2021";"2021_34";"30";"37";"33";"7";"38";"34";"-4";"24";"28";"0";"0.0";"0";"1";"0.4";"0";"0.0";"256";"35.3"
"1300";"David Starr";"2021";"34";"34_2021";"2021_34";"38";"34";"34";"4";"39";"36";"2";"31";"29";"0";"0.0";"0";"1";"0.4";"0";"0.0";"255";"32.2"
"1301";"Quin Houff";"2021";"34";"34_2021";"2021_34";"35";"39";"35";"12";"40";"36";"2";"22";"20";"0";"0.0";"0";"1";"0.4";"0";"0.0";"255";"32.0"
"1302";"Ryan Ellis";"2021";"34";"34_2021";"2021_34";"34";"35";"36";"15";"39";"37";"-6";"20";"26";"0";"0.0";"0";"1";"0.4";"0";"0.0";"254";"29.8"
"1303";"Ryan Blaney";"2021";"34";"34_2021";"2021_34";"2";"15";"37";"2";"27";"14";"-19";"58";"77";"42";"72.4";"2";"175";"78.1";"0";"0.0";"224";"75.2"
"1304";"Anthony Alfredo";"2021";"34";"34_2021";"2021_34";"29";"16";"38";"14";"37";"28";"-1";"56";"57";"4";"7.1";"0";"7";"4.1";"0";"0.0";"171";"41.2"
"1305";"Justin Haley";"2021";"34";"34_2021";"2021_34";"33";"31";"39";"24";"39";"32";"-12";"31";"43";"0";"0.0";"0";"0";"0.0";"0";"0.0";"165";"36.7"
"1306";"Chad Finchum";"2021";"34";"34_2021";"2021_34";"37";"40";"40";"8";"40";"40";"-6";"5";"11";"0";"0.0";"0";"1";"2.1";"0";"0.0";"47";"24.2"
"1307";"Alex Bowman";"2021";"35";"35_2021";"2021_35";"13";"2";"1";"1";"17";"5";"19";"40";"21";"40";"100.0";"87";"500";"99.8";"9";"1.8";"501";"124.5"
"1308";"Kyle Busch";"2021";"35";"35_2021";"2021_35";"7";"8";"2";"2";"21";"8";"10";"50";"40";"40";"80.0";"2";"435";"86.8";"0";"0.0";"501";"105.1"
"1309";"Brad Keselowski";"2021";"35";"35_2021";"2021_35";"6";"9";"3";"2";"14";"7";"8";"50";"42";"49";"98.0";"8";"501";"100.0";"0";"0.0";"501";"108.5"
"1310";"Martin Truex, Jr.";"2021";"35";"35_2021";"2021_35";"4";"4";"4";"1";"13";"4";"-5";"27";"32";"27";"100.0";"24";"501";"100.0";"9";"1.8";"501";"117.7"
"1311";"William Byron";"2021";"35";"35_2021";"2021_35";"11";"3";"5";"2";"14";"5";"10";"42";"32";"42";"100.0";"21";"501";"100.0";"0";"0.0";"501";"113.1"
"1312";"Aric Almirola";"2021";"35";"35_2021";"2021_35";"23";"7";"6";"3";"26";"10";"25";"83";"58";"69";"83.1";"14";"455";"90.8";"0";"0.0";"501";"94.5"
"1313";"Kurt Busch";"2021";"35";"35_2021";"2021_35";"10";"10";"7";"6";"26";"13";"4";"70";"66";"55";"78.6";"0";"424";"84.6";"0";"0.0";"501";"87.3"
"1314";"Erik Jones";"2021";"35";"35_2021";"2021_35";"28";"17";"8";"8";"28";"18";"-5";"67";"72";"22";"32.8";"0";"104";"20.8";"0";"0.0";"501";"74.7"
"1315";"Chris Buescher";"2021";"35";"35_2021";"2021_35";"15";"14";"9";"8";"20";"14";"-10";"57";"67";"54";"94.7";"0";"360";"71.9";"0";"0.0";"501";"78.7"
"1316";"Joey Logano";"2021";"35";"35_2021";"2021_35";"5";"18";"10";"1";"21";"10";"-23";"51";"74";"38";"74.5";"1";"386";"77.0";"9";"1.8";"501";"88.6"
"1317";"Ryan Blaney";"2021";"35";"35_2021";"2021_35";"8";"13";"11";"5";"22";"14";"-6";"54";"60";"36";"66.7";"0";"316";"63.1";"0";"0.0";"501";"80.0"
"1318";"Kevin Harvick";"2021";"35";"35_2021";"2021_35";"9";"15";"12";"6";"21";"13";"-23";"68";"91";"56";"82.4";"1";"385";"76.8";"0";"0.0";"501";"80.0"
"1319";"Austin Dillon";"2021";"35";"35_2021";"2021_35";"14";"21";"13";"1";"25";"15";"4";"71";"67";"42";"59.2";"5";"252";"50.3";"5";"1.0";"501";"84.8"
"1320";"Kyle Larson";"2021";"35";"35_2021";"2021_35";"1";"11";"14";"1";"22";"9";"16";"61";"45";"37";"60.7";"34";"401";"80.0";"77";"15.4";"501";"98.2"
"1321";"Matt DiBenedetto";"2021";"35";"35_2021";"2021_35";"21";"24";"15";"13";"31";"24";"0";"50";"50";"10";"20.0";"0";"16";"3.2";"0";"0.0";"501";"61.3"
"1322";"Chase Elliott";"2021";"35";"35_2021";"2021_35";"2";"1";"16";"1";"22";"3";"11";"34";"23";"18";"52.9";"97";"465";"92.8";"289";"57.7";"501";"129.6"
"1323";"Christopher Bell";"2021";"35";"35_2021";"2021_35";"12";"6";"17";"3";"22";"9";"5";"75";"70";"56";"74.7";"4";"459";"91.6";"0";"0.0";"501";"90.3"
"1324";"Tyler Reddick";"2021";"35";"35_2021";"2021_35";"18";"20";"18";"2";"23";"18";"-17";"76";"93";"10";"13.2";"0";"32";"6.4";"0";"0.0";"501";"65.5"
"1325";"Ricky Stenhouse, Jr.";"2021";"35";"35_2021";"2021_35";"25";"12";"19";"10";"26";"16";"28";"94";"66";"41";"43.6";"1";"269";"53.7";"0";"0.0";"501";"70.9"
"1326";"Anthony Alfredo";"2021";"35";"35_2021";"2021_35";"32";"26";"20";"18";"32";"25";"-9";"29";"38";"0";"0.0";"0";"0";"0.0";"0";"0.0";"501";"53.2"
"1327";"Corey LaJoie";"2021";"35";"35_2021";"2021_35";"29";"23";"21";"18";"32";"25";"6";"31";"25";"0";"0.0";"0";"0";"0.0";"0";"0.0";"501";"50.8"
"1328";"Chase Briscoe";"2021";"35";"35_2021";"2021_35";"22";"19";"22";"2";"23";"19";"-19";"81";"100";"14";"17.3";"0";"36";"7.2";"0";"0.0";"501";"59.8"
"1329";"Cole Custer";"2021";"35";"35_2021";"2021_35";"24";"22";"23";"3";"30";"21";"-16";"53";"69";"1";"1.9";"0";"13";"2.6";"0";"0.0";"501";"56.0"
"1330";"Denny Hamlin";"2021";"35";"35_2021";"2021_35";"3";"5";"24";"1";"34";"10";"42";"72";"30";"35";"48.6";"36";"380";"75.8";"103";"20.6";"501";"92.0"
"1331";"Bubba Wallace";"2021";"35";"35_2021";"2021_35";"17";"16";"25";"10";"25";"16";"-9";"60";"69";"45";"75.0";"10";"278";"55.5";"0";"0.0";"501";"68.9"
"1332";"Michael McDowell";"2021";"35";"35_2021";"2021_35";"19";"27";"26";"19";"33";"27";"-9";"25";"34";"0";"0.0";"0";"0";"0.0";"0";"0.0";"499";"47.0"
"1333";"Ross Chastain";"2021";"35";"35_2021";"2021_35";"16";"25";"27";"10";"33";"24";"-2";"48";"50";"8";"16.7";"19";"45";"9.0";"0";"0.0";"498";"59.7"
"1334";"Daniel Suarez";"2021";"35";"35_2021";"2021_35";"20";"28";"28";"16";"32";"28";"-6";"35";"41";"0";"0.0";"0";"0";"0.0";"0";"0.0";"498";"46.3"
"1335";"B.J. McLeod";"2021";"35";"35_2021";"2021_35";"30";"30";"29";"28";"33";"30";"-5";"17";"22";"0";"0.0";"0";"0";"0.0";"0";"0.0";"496";"39.2"
"1336";"Cody Ware";"2021";"35";"35_2021";"2021_35";"31";"32";"30";"30";"37";"32";"0";"12";"12";"0";"0.0";"0";"0";"0.0";"0";"0.0";"495";"34.8"
"1337";"Justin Haley";"2021";"35";"35_2021";"2021_35";"35";"29";"31";"28";"35";"31";"-2";"26";"28";"0";"0.0";"0";"0";"0.0";"0";"0.0";"492";"36.2"
"1338";"Ryan Newman";"2021";"35";"35_2021";"2021_35";"27";"31";"32";"26";"33";"31";"2";"30";"28";"0";"0.0";"19";"0";"0.0";"0";"0.0";"491";"46.0"
"1339";"Garrett Smithley";"2021";"35";"35_2021";"2021_35";"37";"34";"33";"32";"38";"34";"11";"22";"11";"0";"0.0";"0";"0";"0.0";"0";"0.0";"490";"30.2"
"1340";"Quin Houff";"2021";"35";"35_2021";"2021_35";"36";"35";"34";"33";"37";"35";"-7";"12";"19";"0";"0.0";"0";"0";"0.0";"0";"0.0";"483";"27.5"
